Wall time,Step,Value
1746040334.8487582,111265,-1.122652530670166
1746040377.9262664,111313,-1.0920076370239258
1746040405.110867,111343,-1.1027767658233643
1746040644.1845462,111608,-0.9897933006286621
1746040963.70491,111963,-1.0965218544006348
1746041250.7488801,112280,-1.0814166069030762
1746041271.482103,112303,-1.2399170398712158
1746041294.4929948,112328,-1.0308198928833008
1746041380.1478686,112423,-1.019038438796997
1746041402.4790688,112448,-1.1845251321792603
1746041505.8264694,112532,-1.2341021299362183
1746041519.1599555,112547,-1.1207530498504639
1746041614.8009708,112653,-1.0462397336959839
1746041615.7542443,112654,-1.078005313873291
1746041881.8156745,112949,-1.1002978086471558
1746042339.0059268,113455,-1.128979206085205
1746042969.653227,114153,-1.2781676054000854
1746043015.3575325,114204,-1.0644726753234863
1746043158.7668035,114363,-1.3031878471374512
1746043167.657041,114373,-1.2865355014801025
1746043352.7978675,114578,-1.0719929933547974
1746043552.8492184,114769,-1.061387538909912
1746043601.6465354,114823,-1.2061723470687866
1746043616.0294178,114839,-1.0267562866210938
1746044021.2207875,115288,-1.0598618984222412
1746044084.5821378,115358,-1.071967363357544
1746044088.1113567,115362,-1.1580281257629395
1746044146.8710098,115427,-1.113074779510498
1746044333.4582694,115634,-1.0083861351013184
1746044358.9880958,115662,-1.0741466283798218
1746044484.2087424,115801,-1.031216025352478
1746044805.6678019,116158,-1.100440263748169
1746044806.5618534,116159,-1.0045621395111084
1746044892.6356633,116254,-1.0987879037857056
1746045029.7066765,116406,-1.0863839387893677
1746045198.9054298,116594,-1.1096224784851074
1746045202.4446263,116598,-1.0842792987823486
1746045733.799246,117157,-1.0813592672348022
1746045822.1589391,117255,-1.0512014627456665
1746046283.4179525,117764,-1.085578203201294
1746046857.5769162,118399,-1.2833309173583984
1746047016.7662127,118575,-0.9917879104614258
1746047086.1119096,118652,-1.1464056968688965
1746047449.417339,119025,-1.100022554397583
1746047504.377815,119086,-1.0564383268356323
1746047610.1446176,119203,-1.108367681503296
1746047661.0204637,119259,-1.1633121967315674
1746047886.0133977,119508,-1.220259666442871
1746048215.7195938,119874,-1.2984658479690552
1746048579.2185657,120278,-0.9886245131492615
1746048639.6061594,120345,-1.2659239768981934
1746048790.3105083,120512,-1.2335777282714844
1746049195.2669425,120928,-1.0341870784759521
1746049232.3267567,120969,-1.0263172388076782
1746049254.5793185,120994,-1.1943135261535645
1746049376.205535,121129,-1.2922301292419434
1746049775.418853,121571,-1.058072566986084
1746049858.1015062,121663,-1.1508249044418335
1746050143.3109744,121979,-1.0045493841171265
1746050579.6236157,122463,-1.033872365951538
1746050695.4160514,122591,-1.0628141164779663
1746050745.0181184,122646,-1.2409132719039917
1746050979.215683,122905,-1.0569031238555908
1746051346.798367,123282,-0.9617090225219727
1746051502.2401278,123454,-1.0699958801269531
1746051970.6739595,123974,-1.167584776878357
1746052126.0101926,124147,-0.967742919921875
1746052155.9013345,124180,-0.9853918552398682
1746052533.8070438,124600,-1.0448038578033447
1746052782.8073394,124877,-1.0634669065475464
1746052999.0828469,125084,-1.1376328468322754
1746053022.277077,125110,-1.091923713684082
1746053341.0854366,125464,-1.1665740013122559
1746053516.1609662,125658,-1.2533564567565918
1746053638.1396382,125793,-1.253332257270813
1746053849.445143,126027,-1.0941050052642822
1746053950.3722916,126139,-1.27571702003479
1746054469.946139,126716,-1.074310064315796
1746054598.9742055,126859,-1.0414583683013916
1746054722.4492166,126996,-1.2646793127059937
1746055150.333728,127437,-1.0361087322235107
1746055306.9278245,127611,-1.0581048727035522
1746056064.3516946,128450,-1.2405369281768799
1746056090.287252,128479,-1.102465033531189
1746056256.9970677,128664,-1.0756027698516846
1746056300.498958,128712,-1.1691341400146484
1746056373.6438797,128793,-1.021538496017456
1746056490.1197798,128922,-1.1299339532852173
1746056843.9912782,129285,-1.218151569366455
1746056861.7902462,129305,-1.1679447889328003
1746056865.3876615,129309,-1.2872012853622437
1746056884.5559871,129330,-1.2421653270721436
1746057055.785168,129521,-1.081772804260254
1746057175.4640424,129654,-1.1501691341400146
1746057386.1580489,129888,-1.0689921379089355
1746057758.9726923,130302,-1.2024414539337158
1746058035.3538444,130609,-1.0396099090576172
1746058067.401744,130645,-1.1212800741195679
1746058090.251983,130670,-1.1480121612548828
1746058389.3180993,131002,-1.2490638494491577
1746058547.166007,131178,-1.067280650138855
1746058575.3889112,131209,-1.0084969997406006
1746058914.1697469,131556,-1.2228144407272339
1746059055.6872077,131713,-1.2449631690979004
1746059245.4837976,131924,-1.1182875633239746
1746059317.0619812,132004,-1.0423187017440796
1746059410.2655654,132107,-1.0319898128509521
1746059458.4324496,132161,-1.0348446369171143
1746059901.6524649,132653,-1.1624987125396729
1746060187.8567042,132971,-1.1896932125091553
1746060375.123078,133179,-1.0356727838516235
1746060804.790827,133627,-1.249393343925476
1746061018.0527701,133864,-0.9961484670639038
1746061857.5031617,134796,-0.9795658588409424
1746061997.0043921,134950,-1.0961804389953613
1746062046.6979446,135005,-1.0619843006134033
1746062076.0430133,135038,-1.1891553401947021
1746062133.4335754,135102,-1.2118338346481323
1746062182.1699953,135156,-1.1028070449829102
1746062193.7122102,135169,-1.0666769742965698
1746062386.3628027,135383,-1.125179409980774
1746062594.4057634,135583,-1.1532702445983887
1746063457.989975,136542,-1.0000929832458496
1746063657.2957635,136764,-1.2306276559829712
1746063852.036133,136980,-0.9884753227233887
1746063928.1474912,137065,-1.0148085355758667
1746064272.271341,137447,-1.0862313508987427
1746064396.8981633,137551,-1.1174581050872803
1746064719.2362783,137909,-1.0367807149887085
1746064776.9155016,137973,-1.0402963161468506
1746064868.6136324,138075,-1.0666084289550781
1746064916.9203503,138129,-0.9875630140304565
1746064935.2324276,138149,-1.093167781829834
1746064989.3136022,138209,-1.1153101921081543
1746065191.2864091,138433,-1.022658109664917
1746065579.900053,138864,-1.0002249479293823
1746065770.7709415,139074,-1.0093612670898438
1746065778.8454409,139083,-1.0359710454940796
1746066478.2884474,139830,-1.2198216915130615
1746066738.9079561,140119,-1.0138710737228394
1746066769.3777497,140153,-1.1363707780838013
1746066846.1939418,140238,-1.167715072631836
1746066939.210758,140342,-1.1829478740692139
1746066948.2119458,140352,-1.2378274202346802
1746066975.3862011,140382,-1.1647788286209106
1746067058.9036336,140475,-1.0254862308502197
1746067211.6377764,140644,-1.230124831199646
1746067405.2229307,140859,-1.0512151718139648
1746067806.990681,141305,-1.1830039024353027
1746067815.0250003,141314,-1.2965004444122314
1746067915.4651341,141426,-1.159825325012207
1746067964.1937509,141480,-1.09261155128479
1746067995.0986426,141514,-1.200016736984253
1746068112.307175,141644,-1.1235361099243164
1746068132.933825,141667,-1.1123017072677612
1746068221.901672,141738,-1.1031148433685303
1746068870.186225,142457,-1.1490795612335205
1746068911.9728172,142503,-1.0869979858398438
1746069023.019634,142626,-1.026071310043335
1746069443.4394424,143092,-1.2894606590270996
1746069455.0531838,143105,-1.1065949201583862
1746069656.893339,143330,-1.1384538412094116
1746069784.7354908,143471,-1.1688389778137207
1746070187.2015004,143889,-1.0684080123901367
1746070500.811572,144239,-0.9920217394828796
1746070787.546866,144562,-0.9319854974746704
1746070959.5518365,144756,-1.097640037536621
1746070960.4508572,144757,-1.0706230401992798
1746070988.8783677,144789,-1.0542222261428833
1746071863.375686,145774,-0.9818896651268005
1746071984.3685741,145880,-1.056486964225769
1746072090.681434,146000,-1.0855274200439453
1746072245.0470371,146174,-1.0576801300048828
1746072331.8760452,146272,-1.0834965705871582
1746072518.0823028,146482,-1.142909049987793
1746072716.7018826,146706,-1.0522583723068237
1746072830.3442698,146834,-1.0854580402374268
1746072868.5565758,146877,-1.215529441833496
1746073201.4043734,147252,-0.9938055872917175
1746074571.954026,148766,-1.014977216720581
1746074603.7461798,148802,-1.247633695602417
1746074880.1572666,149113,-1.0863564014434814
1746074912.2575605,149149,-1.2313965559005737
1746075600.0608873,149924,-1.068758249282837
1746075600.941036,149925,-1.137352705001831
1746075796.289255,150112,-1.0767813920974731
1746076511.3172786,150913,-1.0830692052841187
1746076547.8768485,150954,-1.0683207511901855
1746076576.3183906,150986,-1.0619351863861084
1746076654.9293003,151074,-1.1592991352081299
1746076657.5653813,151077,-1.0253127813339233
1746076831.560611,151272,-1.1909445524215698
1746077026.7310975,151490,-1.274962067604065
1746077029.4109635,151493,-1.053720474243164
1746077090.1142237,151561,-1.0501201152801514
1746077321.1618407,151820,-1.0328691005706787
1746077396.5258722,151904,-1.06831955909729
1746077510.2408957,152036,-1.1371960639953613
1746077594.3105974,152108,-1.1950181722640991
1746077651.4345224,152176,-1.1002256870269775
1746077665.2464733,152192,-1.2147291898727417
1746077744.6388512,152280,-1.0451056957244873
1746077771.4279094,152310,-1.1005840301513672
1746078182.681305,152759,-1.109045147895813
1746078187.1402197,152764,-1.0555689334869385
1746078241.871539,152825,-1.0735043287277222
1746078343.5666237,152938,-1.009505033493042
1746078458.8411853,153066,-1.0423802137374878
1746078554.2379286,153172,-1.0658100843429565
1746078634.1810632,153261,-1.069569706916809
1746078732.0911822,153370,-1.038648009300232
1746078930.0776162,153590,-1.0147817134857178
1746079208.023484,153899,-1.0279490947723389
